ID	CRISPRtype	MLST	Ambiguous
kp00132		11	
kp00133		11	
kp00134		11	
kp00135		11	
kp00136		11	
kp00137		11	
kp00138		11	
kp00139		11	
kp00140		11	
kp00141		11	
kp00142		11	
kp00143		11	
kp00144		11	
kp00145		11	
kp00146		11	
kp00147		11	
kp00148		11	
kp00149		11	
kp00150		11	
kp00151		11	
kp00152		11	
kp00153		11	
kp00154		11	
kp00155		11	
kp00156		11	
kp00157		11	
kp00158		307	
kp00159		307	
kp00160		789	
kp00161		789	
kp00162		789	
kp00163		307	
kp00164		789	
kp00165		789	
kp00166	I-E	147	
kp00167		789	
kp00168		789	
kp00169		16	
kp00170	IV-A3	395	
kp00171		11	
kp00172	I-E	147	
kp00173		48	
kp00174	I-E	383	
kp00175		11	ambiguous
kp00176	I-E	11	
kp00177	IV-A3,I-E	-	
kp00178	I-E	14	
kp00179	I-E	147	
kp00180		11	
kp00181	I-E	14	
kp00182		659	
kp00183	I-E	14	
kp00184	I-E	14	
kp00185	I-E	14	
kp00186		29	
kp00187		723	
kp00188	I-E	534	
kp00189	I-E	23	
kp00190	IV-A3	11	
kp00191		-	
kp00192	IV-A3	1264	
kp00193		11	
kp00194	I-E	873	
kp00195		29	ambiguous
kp00196		261	
kp00197	I-E	273	
kp00198		11	
kp00199		36	
kp00200	I-E	3307	
kp00201		11	
kp00202		11	
kp00203	IV-A3	29	
kp00204		11	
kp00205		11	
kp00206		11	
kp00207	I-E,IV-A3	383	
kp00208		11	
kp00209	I-E	383	
kp00210	I-E,IV-A3	383	
kp00211	IV-A3	629	
kp00212	I-E	383	
kp00213	I-E	383	
kp00214	I-E	383	
kp00215	I-E	383	
kp00216	I-E	383	
kp00217	I-E,IV-A3	15	
kp00218	I-E	1265	
kp00219	I-E	383	
kp00220	I-E	147	
kp00221	I-E	383	
kp00222		37	
kp00223		107	
kp00224	IV-A3	514	
kp00225	I-E	14	
kp00226	I-E,IV-A3	-	
kp00227	IV-A3,I-E	15	
kp00228		11	ambiguous
kp00229		17	
kp00230	I-E	383	
kp00231		86	
kp00232	I-E	23	
kp00233		37	
kp00234		37	
kp00235		11	
kp00236		25	
kp00237		-	
kp00238		25	
kp00239		186	
kp00240		11	
kp00241		48	
kp00242		753	
kp00243	IV-A3	726	
kp00244		11	
kp00245		-	
kp00246		1326	
kp00247	I-E	14	
kp00248		-	
kp00249		-	
kp00250		86	
kp00251	I-E	534	
kp00252		11	
kp00253		11	
kp00254		25	
kp00255		25	
kp00256		48	
kp00257	IV-A3	36	
kp00258	I-E	35	
kp00259	I-E	716	
kp00260		-	
kp00261	I-E	869	
kp00262		107	
kp00263		345	
kp00264	I-E	337	
kp00265	I-E	494	
kp00266		500	
kp00267		500	
kp00268		65	
kp00269		48	
kp00270		37	
kp00271	I-E	1419	
kp00272	I-E	23	
kp00273		709	
kp00274	IV-A3	65	
kp00275		495	
kp00276		101	
kp00277		11	
kp00278		261	
kp00279	IV-A3	65	
kp00280	IV-A3	70	
kp00281	IV-A3	65	
kp00282	I-E	23	
kp00283		11	ambiguous
kp00284	IV-A3	375	
kp00285	I-E	273	
kp00286	I-E	23	
kp00287		198	
kp00288		11	
kp00289		11	ambiguous
kp00290		48	
kp00291	I-E	383	
kp00292	IV-A3	65	
kp00293	I-E	1128	
kp00294	I-E	383	
kp00295	IV-A3	36	
kp00296	I-E	45	
kp00297		11	
kp00298	I-E	23	
kp00299	I-E	383	
kp00300	I-E	1128	
kp00301		-	
kp00302		11	
kp00303		11	
kp00304		11	
kp00305	I-E	23	
kp00306	I-E	23	
kp00307	I-E	13	
kp00308	I-E	147	
kp00309	I-E	23	
kp00310	IV-A3,I-E	273	
kp00311	I-E	23	
kp00312	I-E	147	
kp00313	IV-A3	25	
kp00314		17	
kp00315	I-E	42	
kp00316		11	
kp00317		437	
kp00318	I-E	23	
kp00319		251	
kp00320		309	
kp00321		37	
kp00322		345	ambiguous
kp00323		709	
kp00324		11	
kp00325		11	
kp00326		48	
kp00327		11	
kp00328	I-E	374	
kp00329		11	
kp00330	I-E	374	
kp00331	I-E	383	
kp00332		48	
kp00333	IV-A3	65	
kp00334		231	
kp00335		307	
kp00336		24	
kp00337	I-E	23	
kp00338	I-E	147	
kp00339		198	
kp00340	I-E	23	
kp00341		441	
kp00342	I-E	45	
kp00343		11	
kp00344	I-E	15	
kp00345		11	
kp00346		380	
kp00347	I-E	45	
kp00348	I-E,IV-A3	23	
kp00349		86	
kp00350		11	
kp00351		11	
kp00352	IV-A3	65	
kp00353	I-E	243	
kp00354		48	
kp00355		11	
kp00356		48	
kp00357	IV-A3	65	
kp00358		20	
kp00359		48	
kp00360		11	
kp00361		983	
kp00362	I-E	23	
kp00363		36	
kp00364	I-E	15	
kp00365	I-E	147	
kp00366		11	
kp00367	I-E,IV-A3	592	
kp00368		11	
kp00369	I-E	116	
kp00370		11	
kp00371		11	
kp00372		20	
kp00373		16	
kp00374		2407	
kp00375		789	
kp00376		789	
kp00377		789	
kp00378		789	
kp00379		789	
kp00380		789	
kp00381		789	
kp00382		1027	
kp00383	IV-A3	789	
kp00384		789	
kp00385		789	
kp00386		789	
kp00387		789	
kp00388		789	
kp00389		789	
kp00390		789	
kp00391		11	
kp00392		789	
kp00393		789	
kp00394		789	
kp00395		709	
kp00396		11	
kp00397		11	
kp00398		11	
kp00399		11	
kp00400		11	
kp00401		709	
kp00402	IV-A3	709	
kp00403	IV-A3	709	
kp00404		789	
kp00405		11	
kp00406		11	
kp00407		11	
kp00408		11	
kp00409		11	
kp00410		789	
kp00411		789	
kp00412		789	
kp00413		789	
kp00414		789	
kp00415		789	
kp00416		789	
kp00417		789	
kp00418		789	
kp00419		2451	
kp00420		16	
kp00421		86	
kp00422	I-E	45	
kp00423		239	
kp00424		258	
kp00425	I-E	872	
kp00426		-	
kp00427		258	
kp00428		258	
kp00429	IV-A3	-	
kp00430		258	
kp00431		37	
kp00432	I-E	15	
kp00433		258	
kp00434		611	
kp00435		258	
kp00436		70	ambiguous
kp00437		258	
kp00438		258	
kp00439		1962	
kp00440		1686	
kp00441	I-E	147	
kp00442		20	
kp00443	I-E,I-E	280	
kp00444		307	ambiguous
kp00445	I-E	-	
kp00446		626	
kp00447		20	
kp00448	IV-A3	405	
kp00449		20	
kp00450	I-E	1436	
kp00451		17	
kp00452	I-E	15	
kp00453		20	
kp00454		-	
kp00455	I-E	277	
kp00456		307	
kp00457	IV-A3	461	
kp00458	I-E	15	
kp00459	I-E	15	
kp00460	IV-A3	65	
kp00461	I-E	240	
kp00462		268	
kp00463	I-E	15	
kp00464		628	
kp00465	I-E	1564	
kp00466	I-E	870	
kp00467	I-E	129	
kp00468		1017	
kp00469	I-E	15	
kp00470	I-E	15	
kp00471		495	
kp00472		29	ambiguous
kp00473	I-E	39	
kp00474	I-E	147	
kp00475	I-E	147	
kp00476		377	
kp00477		101	
kp00478	I-E,IV-A3,IV-A3	15	
kp00479	IV-A3	395	
kp00480		11	ambiguous
kp00481	I-E	-	
kp00482	I-E	147	
kp00483	I-E	-	
kp00484	I-E	147	
kp00485	I-E	147	
kp00486		340	ambiguous
kp00487	I-E	147	
kp00488	IV-A3	340	
kp00489		340	
kp00490	IV-A3	340	
kp00491	I-E	147	
kp00492	I-E	147	
kp00493		340	
kp00494		395	
kp00495	IV-A3	395	
kp00496	IV-A3	340	
kp00497		395	
kp00498		340	
kp00499	IV-A3	340	
kp00500	IV-A3	340	
kp00501	I-E	147	
kp00502	IV-A3,IV-A3	340	
kp00503		340	
kp00504	I-E	147	
kp00505		48	
kp00506	IV-A3	307	
kp00507	IV-A3	307	
kp00508	IV-A3	307	
kp00509		-	
kp00510	IV-A3	395	
kp00511		101	
kp00512		395	
kp00513	IV-A3	395	
kp00514		-	
kp00515		-	
kp00516	IV-A3	395	
kp00517		395	
kp00518	IV-A3	395	
kp00519		11	ambiguous
kp00520	IV-A3	395	
kp00521		11	ambiguous
kp00522		11	ambiguous
kp00523		11	ambiguous
kp00524		11	ambiguous
kp00525		11	ambiguous
kp00526		11	ambiguous
kp00527		11	ambiguous
kp00528		11	ambiguous
kp00529	I-E	147	
kp00530		11	ambiguous
kp00531		11	ambiguous
kp00532		11	ambiguous
kp00533		11	ambiguous
kp00534		11	ambiguous
kp00535		11	ambiguous
kp00536	IV-A3	395	
kp00537	IV-A3	307	
kp00538	IV-A3	340	
kp00539	IV-A3	307	
kp00540	I-E	147	
kp00541	I-E	147	
kp00542		395	
kp00543	I-E	147	
kp00544	IV-A3	395	
kp00545		258	
kp00546		340	
kp00547	I-E	147	
kp00548	IV-A3	395	
kp00549		11	
kp00550		307	
kp00551		152	
kp00552		307	
kp00553		11	
kp00554		11	
kp00555		336	
kp00556		11	
kp00557		11	
kp00558		11	
kp00559		307	
kp00560		101	
kp00561		101	
kp00562		11	
kp00563		11	
kp00564		11	
kp00565		101	
kp00566		11	
kp00567		11	
kp00568		152	
kp00569		11	
kp00570		11	
kp00571		11	
kp00572		11	
kp00573		11	
kp00574		-	
kp00575		307	
kp00576		101	
kp00577		11	
kp00578		86	
kp00579		11	
kp00580		336	
kp00581		11	
kp00582		-	ambiguous
kp00583		86	
kp00584		11	
kp00585		11	
kp00586	IV-A3	86	
kp00587		336	
kp00588		11	
kp00589	I-E	147	
kp00590	I-E	1626	
kp00591	I-E	147	
kp00592		336	
kp00593		405	
kp00594	I-E	1626	
kp00595	IV-A3	86	
kp00596	I-E	147	
kp00597	I-E	147	
kp00598		395	
kp00599	I-E,IV-A3	15	
kp00600	I-E,IV-A3	15	
kp00601	IV-A3,I-E	15	
kp00602	IV-A3	395	
kp00603	IV-A3	48	
kp00604		11	
kp00605		11	
kp00606		11	
kp00607		11	
kp00608		11	
kp00609		395	
kp00610		395	
kp00611		395	
kp00612		395	
kp00613	I-E	147	
kp00614		395	
kp00615		395	
kp00616		395	
kp00617		11	
kp00618		25	
kp00619	IV-A3	307	
kp00620		395	
kp00621		395	
kp00622		395	
kp00623	IV-A3	395	
kp00624		25	
kp00625	I-E	15	
kp00626	I-E	147	
kp00627	IV-A3	-	
kp00628	I-E	147	
kp00629	IV-A3	307	
kp00630		11	
kp00631	IV-A3	395	
kp00632		395	
kp00633		395	
kp00634		395	
kp00635	IV-A3	395	
kp00636	I-E	23	
kp00637		38	
kp00638		395	
kp00639		11	
kp00640		11	
kp00641		11	
kp00642		11	
kp00643		11	
kp00644	IV-A3	584	
kp00645	I-E	13	
kp00646		-	
kp00647		661	ambiguous
kp00648	I-E,IV-A3	14	
kp00649		2188	
kp00650		395	
kp00651		1786	
kp00652		1537	
kp00653	IV-A3	247	
kp00654	IV-A3	36	
kp00655		726	
kp00656		76	ambiguous
kp00657		29	ambiguous
kp00658		-	
kp00659	I-E	792	
kp00660		37	
kp00661		37	
kp00662		353	
kp00663		268	
kp00664		86	
kp00665		20	
kp00666	I-E	2543	
kp00667		188	
kp00668		20	
kp00669	I-E	35	
kp00670		307	
kp00671		307	
kp00672	I-E	792	
kp00673		307	
kp00674		307	
kp00675		587	
kp00676		587	
kp00677		37	
kp00678	I-E	-	
kp00679		323	ambiguous
kp00680	I-E	378	
kp00681		1	
kp00682	I-E	35	
kp00683	I-E	15	
kp00684		656	
kp00685		1271	
kp00686	I-E	234	
kp00687	I-E	15	
kp00688		5	
kp00689	I-E	23	
kp00690		967	
kp00691	I-E	147	
kp00692		11	
kp00693		37	
kp00694		-	
kp00695	I-E	147	
kp00696	I-E	322	
kp00697		11	
kp00698	IV-A3,I-E	147	
kp00699	I-E,IV-A3	147	
kp00700		340	
kp00701		1263	
kp00702	IV-A3	36	
kp00703		340	
kp00704		437	
kp00705		-	
kp00706		37	
kp00707	IV-A3	1764	
kp00708	IV-A3	1764	
kp00709	IV-A3	828	
kp00710	IV-A3	1764	
kp00711	I-E	23	
kp00712	IV-A3	375	
kp00713		86	
kp00714	IV-A3	-	
kp00715		11	
kp00716	IV-A3,I-E	-	
kp00717		11	
kp00718	I-E,IV-A3	-	
kp00719		11	
kp00720		11	
kp00721		11	
kp00722		20	
kp00723		11	
kp00724		11	
kp00725		11	
kp00726		1	
kp00727		11	
kp00728		11	
kp00729		11	
kp00730		11	
kp00731		11	
kp00732		11	
kp00733		11	
kp00734		307	
kp00735		11	
kp00736		307	
kp00737		1087	
kp00738		656	
kp00739	IV-A3	11	
kp00740		37	
kp00741		11	
kp00742	I-E	23	
kp00743		17	
kp00744		20	
kp00745		20	
kp00746		7	
kp00747		11	
kp00748		20	
kp00749	IV-A3	105	
kp00750		1517	
kp00751		20	
kp00752		11	ambiguous
kp00753		11	ambiguous
kp00754		20	
kp00755		11	
kp00756		11	
kp00757	I-E	2480	
kp00758		76	
kp00759	I-E	2480	
kp00760		307	
kp00761	IV-A3	1306	
kp00762		17	
kp00763		11	
kp00764		11	
kp00765	IV-A3	395	
kp00766		11	
kp00767		11	
kp00768		11	
kp00769		11	
kp00770		11	
kp00771		11	
kp00772		11	
kp00773		11	
kp00774		11	
kp00775		11	
kp00776		11	
kp00777		11	
kp00778		11	
kp00779		11	
kp00780		11	
kp00781		11	
kp00782		11	
kp00783		11	
kp00784		11	
kp00785		11	
kp00786		-	
kp00787	IV-A3	1	
kp00788	IV-A3	258	
kp00789	I-E	14	
kp00790	I-E	15	
kp00791	I-E	14	
kp00792		258	
kp00793		258	
kp00794		258	
kp00795		16	
kp00796		258	
kp00797		258	
kp00798		258	
kp00799		16	
kp00800		258	
kp00801	I-E	14	
kp00802		258	
kp00803	IV-A3	258	
kp00804		258	
kp00805		37	
kp00806	I-E	14	
kp00807		258	ambiguous
kp00808		258	
kp00809		258	
kp00810		258	
kp00811		258	
kp00812	I-E	15	
kp00813		231	
kp00814	IV-A3	258	
kp00815	I-E,IV-A3	147	
kp00816		258	
kp00817		258	
kp00818	I-E	15	
kp00819		258	
kp00820		258	
kp00821		258	
kp00822		258	
kp00823		258	
kp00824	I-E	15	
kp00825		258	
kp00826		258	
kp00827		258	
kp00828		16	
kp00829		258	
kp00830		258	
kp00831		258	
kp00832		258	ambiguous
kp00833		258	
kp00834		258	
kp00835		258	
kp00836		258	
kp00837		258	
kp00838		258	
kp00839		258	
kp00840		258	
kp00841		258	
kp00842		258	
kp00843		258	
kp00844		258	
kp00845		258	
kp00846	IV-A3	258	
kp00847		258	
kp00848	I-E	14	
kp00849	IV-A3	258	
kp00850		258	
kp00851		258	
kp00852		258	
kp00853		258	
kp00854	I-E	14	
kp00855		258	
kp00856	I-E	14	
kp00857		258	
kp00858		22	ambiguous
kp00859		258	
kp00860		16	
kp00861		258	
kp00862	I-E	15	
kp00863	I-E	14	
kp00864	IV-A3	258	
kp00865	IV-A3	-	
kp00866		340	
kp00867		258	
kp00868		16	
kp00869		258	
kp00870		258	
kp00871		258	ambiguous
kp00872	I-E	15	
kp00873		258	
kp00874		258	
kp00875		258	
kp00876		258	
kp00877	I-E	15	
kp00878		258	
kp00879	I-E	15	
kp00880		258	
kp00881		258	
kp00882		258	
kp00883		258	
kp00884	I-E	15	
kp00885		258	
kp00886		258	
kp00887		258	
kp00888		258	
kp00889		258	
kp00890		258	
kp00891		258	
kp00892		258	
kp00893	I-E	15	
kp00894		258	
kp00895		258	
kp00896		258	
kp00897	I-E	45	
kp00898		258	
kp00899	I-E	45	
kp00900		258	
kp00901	IV-A3	258	
kp00902		258	
kp00903		258	
kp00904		258	
kp00905		258	
kp00906		258	
kp00907	IV-A3	258	
kp00908		258	
kp00909		258	
kp00910		258	
kp00911		258	
kp00912		258	
kp00913		258	
kp00914		258	
kp00915		258	ambiguous
kp00916		258	
kp00917		258	ambiguous
kp00918		258	
kp00919		258	
kp00920		258	
kp00921	IV-A3	258	
kp00922	IV-A3	258	
kp00923	IV-A3	258	
kp00924		258	
kp00925	I-E	13	
kp00926		258	
kp00927		258	
kp00928		258	
kp00929		16	
kp00930		258	ambiguous
kp00931		258	
kp00932		258	
kp00933		258	
kp00934		258	
kp00935		258	
kp00936	I-E	15	
kp00937	IV-A3	15	
kp00938		258	
kp00939		101	
kp00940		258	
kp00941		258	
kp00942	I-E	45	
kp00943		258	
kp00944	I-E,IV-A3	592	
kp00945		11	
kp00946	I-E	2096	
kp00947		39	ambiguous
kp00948	I-E	147	
kp00949	I-E,IV-A3	39	
kp00950	IV-A3,I-E	39	
kp00951		11	
kp00952		11	
kp00953	IV-A3	-	
kp00954	I-E	-	
kp00955		231	
kp00956	I-E	34	
kp00957		48	
kp00958		377	
kp00959	I-E	-	
kp00960		395	
kp00961		11	
kp00962	I-E	147	
kp00963	IV-A3	307	
kp00964	IV-A3,I-E	147	
kp00965	I-E	15	
kp00966	I-E	15	
kp00967	I-E	-	
kp00968	IV-A3,I-E	15	
kp00969		512	
kp00970		231	
kp00971	I-E	45	
kp00972	I-E,IV-A3	14	
kp00973	IV-A3	307	
kp00974		1411	
kp00975	I-E	147	
kp00976		16	
kp00977		101	
kp00978	I-E	14	
kp00979	IV-A3,I-E	392	
kp00980		307	
kp00981		11	
kp00982	I-E,IV-A3	2096	
kp00983	I-E	273	
kp00984		512	
kp00985	I-E	273	
kp00986		29	
kp00987		101	
kp00988		512	
kp00989		20	
kp00990		307	
kp00991		512	
kp00992	IV-A3	307	
kp00993		-	
kp00994		14	
kp00995	IV-A3	307	
kp00996		512	
kp00997		14	
kp00998		512	
kp00999		512	
kp01000		512	
kp01001		512	
kp01002	I-E	39	
kp01003		512	
kp01004		512	
kp01005		-	
kp01006		-	
kp01007		-	
kp01008		-	
kp01009	IV-A3,I-E	147	
kp01010		-	
kp01011		-	
kp01012	IV-A3	307	
kp01013	I-E	45	
kp01014		251	
kp01015	I-E	1626	
kp01016		231	
kp01017	I-E	45	
kp01018	IV-A3,I-E	383	
kp01019	I-E,IV-A3	383	
kp01020	I-E	147	
kp01021		101	
kp01022		11	
kp01023		405	
kp01024	I-E	-	
kp01025	I-E	449	
kp01026		231	
kp01027		16	
kp01028	I-E	1626	
kp01029	IV-A3	307	
kp01030	I-E	1626	
kp01031	IV-A3	307	
kp01032	I-E	392	
kp01033	IV-A3	307	
kp01034		307	
kp01035	I-E	147	
kp01036	IV-A3,I-E	14	
kp01037	I-E,IV-A3	147	
kp01038	IV-A3,I-E	147	
kp01039		404	
kp01040		11	ambiguous
kp01041	I-E,IV-A3	147	
kp01042		395	
kp01043		25	
kp01044	I-E,IV-A3	2096	
kp01045		395	
kp01046		101	
kp01047		258	
kp01048		231	
kp01049		258	
kp01050		16	
kp01051		307	
kp01052		231	
kp01053		231	
kp01054		231	
kp01055	I-E	592	
kp01056		231	
kp01057		231	
kp01058		231	
kp01059		231	
kp01060		231	
kp01061	IV-A3	307	
kp01062		307	
kp01063		307	
kp01064		307	
kp01065		101	
kp01066	IV-A3	307	
kp01067	I-E	45	
kp01068		101	
kp01069		101	
kp01070		101	
kp01071		101	
kp01072		101	
kp01073		101	
kp01074		101	
kp01075		101	
kp01076		101	
kp01077		101	
kp01078		101	
kp01079		101	
kp01080		101	
kp01081		101	
kp01082	I-E	13	
kp01083	I-E,IV-A3	15	
kp01084		395	
kp01085	I-E	45	
kp01086	I-E	45	
kp01087	I-E	14	
kp01088	I-E	35	
kp01089	IV-A3	395	
kp01090		11	
kp01091		16	
kp01092		-	
kp01093		307	
kp01094	I-E	45	
kp01095	I-E	-	
kp01096	I-E,IV-A3	147	
kp01097	I-E,IV-A3	14	
kp01098		-	
kp01099	I-E,I-E,IV-A3	-	
kp01100	I-E,IV-A3	147	
kp01101	IV-A3	405	
kp01102	I-E	1626	
kp01103		221	
kp01104		16	
kp01105		395	
kp01106	I-E	39	
kp01107		16	
kp01108		16	
kp01109		16	
kp01110		16	
kp01111		16	
kp01112		380	
kp01113		268	
kp01114		874	
kp01115		16	
kp01116		101	
kp01117		874	
kp01118		307	
kp01119	I-E	15	
kp01120	I-E	15	
kp01121		-	
kp01122		17	
kp01123		16	
kp01124	I-E	15	
kp01125		874	
kp01126		874	
kp01127	I-E	35	
kp01128	I-E	35	
kp01129		874	
kp01130		874	
kp01131		874	
kp01132		-	
kp01133		874	
kp01134		874	
kp01135		874	
kp01136		37	
kp01137		874	
kp01138		874	
kp01139	I-E	35	
kp01140		874	
kp01141		874	
kp01142		874	
kp01143		54	
kp01144		874	
kp01145		101	
kp01146	I-E	14	
kp01147		29	
kp01148	I-E	34	
kp01149	I-E	378	
kp01150	I-E	134	
kp01151		101	
kp01152		188	
kp01153		874	
kp01154	I-E	-	
kp01155		101	
kp01156		101	
kp01157		101	
kp01158		874	
kp01159		101	
kp01160		16	
kp01161		101	
kp01162	I-E	14	
kp01163		101	
kp01164		101	
kp01165	I-E	23	
kp01166		-	
kp01167		101	
kp01168		101	
kp01169		101	
kp01170		874	
kp01171	I-E	551	
kp01172	I-E	15	
kp01173	I-E	-	
kp01174	I-E	-	
kp01175		1408	
kp01176		101	
kp01177	I-E	485	
kp01178		268	
kp01179		101	
kp01180		171	
kp01181		171	
kp01182	I-E	15	
kp01183	I-E	45	
kp01184	I-E	253	
kp01185		309	
kp01186		101	
kp01187		25	
kp01188		-	
kp01189		874	
kp01190		-	
kp01191		17	
kp01192	I-E	13	
kp01193		2504	
kp01194	I-E	45	
kp01195		307	
kp01196		1307	
kp01197		70	ambiguous
kp01198	I-E	15	
kp01199	IV-A3,I-E	15	
kp01200	I-E	15	
kp01201	I-E	13	
kp01202		874	
kp01203		1380	
kp01204		101	
kp01205	I-E	869	
kp01206	I-E	15	
kp01207		22	
kp01208	I-E	14	
kp01209	I-E	15	
kp01210		17	
kp01211		101	
kp01212		101	
kp01213	I-E	147	
kp01214		-	
kp01215		17	
kp01216		101	
kp01217	I-E	147	
kp01218	I-E	280	
kp01219	I-E	15	
kp01220		-	
kp01221		307	
kp01222		307	
kp01223	I-E	35	
kp01224		307	ambiguous
kp01225	I-E	14	
kp01226		874	
kp01227		17	
kp01228		307	
kp01229	I-E	-	
kp01230		231	
kp01231		307	
kp01232		307	
kp01233		48	
kp01234	I-E	15	
kp01235	I-E	471	
kp01236		268	
kp01237	I-E	280	
kp01238		107	
kp01239		268	
kp01240		48	
kp01241		48	
kp01242		1	
kp01243		307	
kp01244	I-E	161	
kp01245		231	
kp01246		25	
kp01247		215	
kp01248		29	
kp01249		105	
kp01250	I-E	161	
kp01251	I-E	15	
kp01252		353	
kp01253		25	
kp01254		1193	
kp01255		25	
kp01256	I-E	15	
kp01257		307	
kp01258	I-E	15	
kp01259	I-E	35	
kp01260		258	
kp01261	I-E	15	
kp01262		48	
kp01263		307	
kp01264	I-E	485	
kp01265	I-E	23	
kp01266	I-E	23	
kp01267	I-E	23	
kp01268	I-E	23	
kp01269	I-E	23	
kp01270	I-E	23	
kp01271	I-E	23	
kp01272	I-E	23	
kp01273	I-E	23	
kp01274	I-E	23	
kp01275	I-E	-	
kp01276	I-E	23	
kp01277	IV-A3	65	
kp01278	I-E	23	
kp01279	I-E	23	
kp01280	I-E	23	
kp01281	I-E	23	
kp01282	I-E	23	
kp01283	I-E	23	
kp01284	IV-A3	65	
kp01285	I-E	23	
kp01286	I-E	23	
kp01287	I-E	23	
kp01288		380	ambiguous
kp01289	I-E	23	
kp01290	I-E	23	
kp01291	I-E	23	
kp01292	I-E	23	
kp01293	I-E	23	
kp01294	IV-A3	65	
kp01295		268	
kp01296	IV-A3	65	
kp01297	IV-A3	65	
kp01298	IV-A3	65	
kp01299	IV-A3	65	
kp01300	I-E	-	
kp01301	I-E	23	
kp01302	IV-A3	65	
kp01303	IV-A3	65	
kp01304	IV-A3	65	
kp01305	I-E	23	
kp01306		380	
kp01307	I-E	23	
kp01308	I-E	23	
kp01309	IV-A3	65	
kp01310	I-E	23	
kp01311	IV-A3	65	
kp01312	I-E	23	
kp01313	I-E	23	
kp01314	I-E	23	
kp01315	I-E	23	
kp01316	I-E	2058	
kp01317	I-E	23	
kp01318	I-E	23	
kp01319	I-E	23	
kp01320	I-E	23	
kp01321	I-E	23	
kp01322	I-E	-	
kp01323	I-E	23	
kp01324	I-E	23	
kp01325		2846	
kp01326	I-E	23	
kp01327	I-E	23	
kp01328		380	
kp01329	I-E	23	
kp01330		268	
kp01331	I-E	23	
kp01332	I-E	23	
kp01333	I-E	1660	
kp01334	I-E	23	
kp01335		380	
kp01336	I-E	23	
kp01337	I-E	23	
kp01338	I-E	23	
kp01339	I-E	1660	
kp01340	I-E	23	
kp01341	I-E	23	
kp01342		133	
kp01343		380	
kp01344	I-E	23	
kp01345		380	
kp01346	I-E	-	
kp01347	I-E	23	
kp01348	I-E	23	
kp01349	I-E	23	
kp01350		133	
kp01351	I-E	23	
kp01352		268	
kp01353	I-E	-	
kp01354		3	ambiguous
kp01355		133	
kp01356	I-E	23	
kp01357	IV-A3	65	
kp01358	IV-A3	65	
kp01359	I-E	23	
kp01360	I-E	23	
kp01361	I-E	23	
kp01362	I-E	23	
kp01363	I-E	23	
kp01364	IV-A3	65	
kp01365		11	
kp01366		86	
kp01367	I-E	23	
kp01368	I-E	15	
kp01369		660	
kp01370		1	
kp01371		11	
kp01372		11	
kp01373		11	
kp01374		11	
kp01375		11	
kp01376		11	
kp01377		11	
kp01378		11	
kp01379		11	
kp01380		11	
kp01381		11	
kp01382		11	
kp01383		11	
kp01384		11	
kp01385		11	
kp01386		11	
kp01387		11	
kp01388		11	
kp01389		11	
kp01390		11	
kp01391		11	
kp01392		11	
kp01393		11	ambiguous
kp01394		11	
kp01395		11	
kp01396		11	
kp01397		11	
kp01398		11	
kp01399		11	
kp01400		11	
kp01401		11	
kp01402		11	
kp01403		11	
kp01404		11	
kp01405		11	
kp01406		11	
kp01407		11	
kp01408		11	
kp01409		11	
kp01410		11	
