ID	CRISPRtype	MLST	Ambiguous
sa00331		97	
sa00332		20	
sa00333		5	
sa00334		8	
sa00335		15	
sa00336		72	
sa00337		15	
sa00338		45	
sa00339		121	
sa00340		8	
sa00341		188	
sa00342		45	
sa00343		106	
sa00344		25	
sa00345		30	
sa00346		72	
sa00347		8	
sa00348		8	
sa00349		1	
sa00350		243	
sa00351		5	
sa00352		4166	
sa00353		8	
sa00354		188	
sa00355		188	
sa00356		-	
sa00357		8	
sa00358		97	
sa00359		-	
sa00360		8	
sa00361		109	
sa00362		1	
sa00363		-	
sa00364		30	
sa00365		5	
sa00366		121	
sa00367		188	
sa00368		8	
sa00369		1	
sa00370		15	
sa00371		188	
sa00372		1776	
sa00373		6	
sa00374		188	
sa00375		188	
sa00376		8	
sa00377		5	
sa00378		121	
sa00379		30	
sa00380		12	
sa00381		5	
sa00382		188	
sa00383		-	
sa00384		121	
sa00385		-	
sa00386		-	
sa00387		1	
sa00388		72	
sa00389		8	
sa00390		72	
sa00391		-	
sa00392		8	
sa00393		8	
sa00394		109	
sa00395		30	
sa00396		121	
sa00397		188	
sa00398		-	
sa00399		121	
sa00400		-	
sa00401		8	
sa00402		72	
sa00403		1821	
sa00404		188	
sa00405		45	
sa00406		8	
sa00407		6	
sa00408		8	
sa00409		8	
sa00410		5	
sa00411		22	
sa00412		45	
sa00413		5	
sa00414		5	
sa00415		30	
sa00416		1	
sa00417		8	
sa00418		5	
sa00419		101	
sa00420		1	
sa00421		5	
sa00422		9	
sa00423		8	
sa00424		395	
sa00425		8	
sa00426		12	
sa00427		8	
sa00428		1	
sa00429		580	
sa00430		97	
sa00431		15	
sa00432		5	
sa00433		6	
sa00434		5	
sa00435		8	
sa00436		101	
sa00437		6	
sa00438		109	
sa00439		15	
sa00440		5	
sa00441		8	
sa00442		30	
sa00443		1	
sa00444		121	
sa00445		30	
sa00446		8	
sa00447		6	
sa00448		45	
sa00449		22	
sa00450		72	
sa00451		30	
sa00452		5	
sa00453		121	
sa00454		15	
sa00455		22	
sa00456		5	
sa00457		8	
sa00458		7	
sa00459		243	
sa00460		188	
sa00461		8	
sa00462		30	
sa00463		133	
sa00464		30	
sa00465		121	
sa00466		8	
sa00467		121	
sa00468		30	
sa00469		1021	
sa00470		30	
sa00471		9	
sa00472		6	
sa00473		15	
sa00474		121	
sa00475		188	
sa00476		30	
sa00477		398	
sa00478		8	
sa00479		188	
sa00480		97	
sa00481		8	
sa00482		30	
sa00483		30	
sa00484		4270	
sa00485		22	
sa00486		8	
sa00487		30	
sa00488		15	
sa00489		30	
sa00490		8	
sa00491		30	
sa00492		1	
sa00493		97	
sa00494		188	
sa00495		30	
sa00496		188	ambiguous
sa00497		45	
sa00498		30	
sa00499		-	
sa00500		106	
sa00501		188	
sa00502		97	
sa00503		-	
sa00504		-	
sa00505		30	
sa00506		-	
sa00507		1776	
sa00508		121	
sa00509		8	
sa00510		15	
sa00511		30	
sa00512		188	
sa00513		188	
sa00514		188	
sa00515		182	
sa00516		8	
sa00517		8	
sa00518		188	
sa00519		5	
sa00520		45	
sa00521		8	
sa00522		30	
sa00523		5	
sa00524		30	
sa00525		3072	
sa00526		508	
sa00527		30	
sa00528		152	
sa00529		15	
sa00530		30	
sa00531		1021	
sa00532		1776	
sa00533		3072	
sa00534		45	
sa00535		-	
sa00536		72	ambiguous
sa00537		109	
sa00538		45	
sa00539		8	
sa00540		398	
sa00541		1776	
sa00542		72	
sa00543		8	
sa00544		6	
sa00545		207	
sa00546		188	
sa00547		5	
sa00548		508	
sa00549		-	
sa00550		7	
sa00551		508	
sa00552		707	
sa00553		8	
sa00554		8	
sa00555		8	
sa00556		398	
sa00557		8	
sa00558		15	
sa00559		8	
sa00560		8	
sa00561		30	
sa00562		630	
sa00563		188	
sa00564		45	
sa00565		121	
sa00566		8	
sa00567		45	
sa00568		5	
sa00569		6	
sa00570		20	
sa00571		6	
sa00572		-	
sa00573		45	
sa00574		30	
sa00575		-	
sa00576		30	
sa00577		1776	
sa00578		5	
sa00579		-	
sa00580		8	
sa00581		45	
sa00582		9	
sa00583		30	
sa00584		30	
sa00585		5	
sa00586		8	
sa00587		5	
sa00588		-	
sa00589		15	
sa00590		97	
sa00591		-	
sa00592		5	
sa00593		22	
sa00594		30	
sa00595		30	
sa00596		7	
sa00597		97	
sa00598		15	
sa00599		1564	
sa00600		188	
sa00601		352	
sa00602		-	
sa00603		5	
sa00604		15	
sa00605		121	
sa00606		5	
sa00607		-	
sa00608		30	
sa00609		146	
sa00610		5	
sa00611		45	
sa00612		5	
sa00613		188	
sa00614		109	
sa00615		5	
sa00616		15	
sa00617		12	
sa00618		8	
sa00619		45	
sa00620		6	
sa00621		30	
sa00622		15	
sa00623		395	
sa00624		-	
sa00625		30	
sa00626		30	
sa00627		30	
sa00628		8	
sa00629		45	
sa00630		188	
sa00631		8	
sa00632		5	
sa00633		121	
sa00634		188	
sa00635		30	
sa00636		1	
sa00637		45	
sa00638		6	
sa00639		-	
sa00640		101	
sa00641		6	
sa00642		188	
sa00643		188	
sa00644		1	
sa00645		72	
sa00646		5	
sa00647		8	
sa00648		-	
sa00649		6	
sa00650		15	
sa00651		6	
sa00652		97	
sa00653		30	
sa00654		-	
sa00655		15	
sa00656		1	
sa00657		8	
sa00658		15	
sa00659		6	
sa00660		12	
sa00661		1	
sa00662		188	
sa00663		45	
sa00664		45	
sa00665		5	
sa00666		5	
sa00667		72	
sa00668		45	
sa00669		4270	
sa00670		30	
sa00671		109	
sa00672		30	
sa00673		188	
sa00674		188	
sa00675		6	
sa00676		121	
sa00677		5	
sa00678		1	
sa00679		5	
sa00680		8	
sa00681		5	
sa00682		15	
sa00683		8	
sa00684		188	
sa00685		105	
sa00686		8	
sa00687		8	
sa00688		105	
sa00689		100	
sa00690		105	
sa00691		105	
sa00692		5	
sa00693		8	
sa00694		5	
sa00695		105	
sa00696		5	
sa00697		5	
sa00698		8	
sa00699		72	
sa00700		105	
sa00701		5	
sa00702		5	
sa00703		8	
sa00704		105	
sa00705		-	
sa00706		8	
sa00707		5	
sa00708		5	
sa00709		152	
sa00710		72	
sa00711		5	
sa00712		8	
sa00713		5	
sa00714		8	
sa00715		8	
sa00716		-	
sa00717		8	
sa00718		8	
sa00719		-	
sa00720		8	
sa00721		5	
sa00722		8	
sa00723		5	
sa00724		5	
sa00725		8	
sa00726		5	
sa00727		5	
sa00728		8	
sa00729		8	
sa00730		8	
sa00731		5	
sa00732		72	
sa00733		5	
sa00734		105	
sa00735		8	
sa00736		8	
sa00737		5	
sa00738		8	
sa00739		8	
sa00740		8	
sa00741		8	
sa00742		8	
sa00743		105	
sa00744		8	
sa00745		5	
sa00746		8	
sa00747		8	
sa00748		5	
sa00749		105	
sa00750		8	
sa00751		-	
sa00752		5	
sa00753		105	
sa00754		8	
sa00755		8	
sa00756		105	
sa00757		105	
sa00758		5	
sa00759		8	
sa00760		8	
sa00761		8	
sa00762		5	
sa00763		225	
sa00764		5	
sa00765		8	
sa00766		105	
sa00767		225	
sa00768		8	
sa00769		8	
sa00770		8	
sa00771		8	
sa00772		8	
sa00773		8	
sa00774		8	
sa00775		5	
sa00776		105	
sa00777		5	
sa00778		-	
sa00779		8	
sa00780		8	
sa00781		105	
sa00782		-	
sa00783	III-A,III-A	45	
sa00784		105	
sa00785		8	
sa00786		5	
sa00787		8	
sa00788		-	
sa00789		5	
sa00790		8	
sa00791		8	
sa00792		8	
sa00793		105	
sa00794		8	
sa00795		5	
sa00796		5	
sa00797		5	
sa00798		5	
sa00799		5	
sa00800		5	
sa00801		5	
sa00802		5	
sa00803		5	
sa00804		5	
sa00805		5	
sa00806		5	
sa00807		5	
sa00808		5	
sa00809		5	
sa00810		5	
sa00811		5	
sa00812		5	
sa00813		1341	
sa00814		5	
sa00815		5	
sa00816		5	
sa00817		5	
sa00818		5	
sa00819		5	
sa00820		5	
sa00821		5	
sa00822		5	
sa00823		5	
sa00824		5	
sa00825		5	
sa00826		5	
sa00827		5	
sa00828		5	
sa00829		5	
sa00830		6	
sa00831		105	
sa00832		8	
sa00833		-	
sa00834		8	
sa00835		8	
sa00836		8	
sa00837		72	
sa00838		8	
sa00839		105	
sa00840		8	
sa00841		5	
sa00842		-	
sa00843		8	
sa00844		8	
sa00845		105	
sa00846		5	
sa00847		8	
sa00848		8	
sa00849		8	
sa00850		5	
sa00851		8	
sa00852		105	
sa00853		8	
sa00854		8	
sa00855		105	
sa00856		59	
sa00857		36	
sa00858		5	
sa00859		5	
sa00860		8	
sa00861		5	
sa00862		8	
sa00863		8	
sa00864		3885	
sa00865		105	
sa00866		8	
sa00867		8	
sa00868		72	
sa00869		-	
sa00870		8	
sa00871		105	
sa00872		8	
sa00873		-	
sa00874		5	
sa00875		5	
sa00876		5	
sa00877		105	
sa00878		8	
sa00879		8	
sa00880		5	
sa00881		8	
sa00882		8	
sa00883		105	
sa00884		231	
sa00885		8	
sa00886		105	
sa00887		5	
sa00888		105	
sa00889		8	
sa00890		5	
sa00891		5	
sa00892		105	
sa00893		8	
sa00894		105	
sa00895		72	
sa00896		105	
sa00897		105	
sa00898		8	
sa00899		105	
sa00900		8	
sa00901		8	
sa00902		5	
sa00903		105	
sa00904		105	
sa00905		-	
sa00906		5	
sa00907		105	
sa00908		30	
sa00909		105	
sa00910		8	
sa00911		105	
sa00912		105	
sa00913		5	
sa00914		105	
sa00915		8	
sa00916		8	
sa00917		5	
sa00918		5	
sa00919		8	
sa00920		8	
sa00921		8	
sa00922		8	
sa00923		5	
sa00924		8	
sa00925		8	
sa00926		8	
sa00927		8	
sa00928		105	
sa00929		8	
sa00930		5	
sa00931		8	
sa00932		105	
sa00933		5	
sa00934		8	
sa00935		8	
sa00936		8	
sa00937		5	
sa00938		8	
sa00939		5	
sa00940		8	
sa00941		-	
sa00942		105	
sa00943		5	
sa00944		105	
sa00945		-	
sa00946		8	
sa00947		105	
sa00948		8	
sa00949		5	
sa00950		8	
sa00951		6	
sa00952		105	
sa00953		105	
sa00954		72	
sa00955		8	
sa00956		72	
sa00957		105	
sa00958		105	
sa00959		8	
sa00960		8	
sa00961		5	
sa00962		72	
sa00963		5	
sa00964		5	
sa00965		5	
sa00966		20	
sa00967		8	
sa00968		6	
sa00969		8	
sa00970		105	
sa00971		5	
sa00972		87	
sa00973		8	
sa00974		8	
sa00975		5	
sa00976		8	
sa00977		105	
sa00978		8	
sa00979		105	
sa00980		8	
sa00981		105	
sa00982		105	
sa00983		105	
sa00984		8	
sa00985		8	
sa00986		105	
sa00987		22	
sa00988		8	
sa00989		8	
sa00990		105	
sa00991		8	
sa00992		5	
sa00993		105	
sa00994		5	
sa00995		88	
sa00996		1472	
sa00997		8	
sa00998		8	
sa00999		105	
sa01000		105	
sa01001		105	
sa01002		5	
sa01003		1	
sa01004		8	
sa01005		8	
sa01006		105	
sa01007		105	
sa01008		105	
sa01009		4317	
sa01010		5	
sa01011		8	
sa01012		5	
sa01013		8	
sa01014		72	
sa01015		105	
sa01016		105	
sa01017		8	
sa01018		105	
sa01019		5	
sa01020		105	
sa01021		105	
sa01022		-	
sa01023		105	
sa01024		105	
sa01025		5	
sa01026		5	
sa01027		105	
sa01028		105	
sa01029		8	
sa01030		8	
sa01031		105	
sa01032		8	
sa01033		5	
sa01034		8	
sa01035		105	
sa01036		3390	
sa01037		105	
sa01038		8	
sa01039		105	
sa01040		105	
sa01041		6	
sa01042		8	
sa01043		105	
sa01044		8	
sa01045		105	
sa01046		105	
sa01047		8	
sa01048		105	
sa01049		105	
sa01050		188	
sa01051		188	
sa01052		188	
sa01053		188	
sa01054		5	
sa01055		188	
sa01056		188	
sa01057		188	
sa01058		15	
sa01059		5	
sa01060		188	
sa01061		188	
sa01062		45	
sa01063		188	
sa01064		188	
sa01065		188	
sa01066		7	
sa01067		1232	
sa01068		5	
sa01069		5	
sa01070		45	
sa01071		188	
sa01072		188	
sa01073		188	
sa01074		188	
sa01075		188	
sa01076		188	
sa01077		45	
sa01078		188	
sa01079		188	
sa01080		188	
sa01081		188	
sa01082		188	
sa01083		188	
sa01084		188	
sa01085		188	
sa01086		188	
sa01087		188	
sa01088		188	
sa01089		188	
sa01090		188	
sa01091		188	
sa01092		188	
sa01093		45	
sa01094		1232	
sa01095		97	
sa01096		188	
sa01097		188	
sa01098		188	
sa01099		188	
sa01100		5	
sa01101		7	
sa01102		97	
sa01103		188	
sa01104		5	
sa01105		188	
sa01106		30	
sa01107		30	
sa01108		30	
sa01109		30	
sa01110		30	
sa01111		239	
sa01112		30	
sa01113		30	
sa01114		239	
sa01115		239	
sa01116		30	
sa01117		239	
sa01118		239	
sa01119		30	
sa01120		30	
sa01121		30	
sa01122		30	
sa01123		30	
sa01124		30	
sa01125		30	
sa01126		30	
sa01127		30	
sa01128		30	
sa01129		30	
sa01130		30	
sa01131		30	
sa01132		30	
sa01133		30	
sa01134		5	
sa01135		5	
sa01136		228	
sa01137		5	
sa01138		228	
sa01139		5	
sa01140		5	
sa01141		228	
sa01142		228	
sa01143		5	
sa01144		5	
sa01145		228	
sa01146		228	
sa01147		228	
sa01148		228	
sa01149		228	
sa01150		228	
sa01151		228	
sa01152		228	
sa01153		5	
sa01154		228	
sa01155		1	
sa01156		8	
sa01157		1	
sa01158		8	
sa01159		8	
sa01160		5	
sa01161		-	
sa01162		8	
sa01163		1	
sa01164		5	
sa01165		5	
sa01166		5	
sa01167		30	
sa01168		30	
sa01169		8	
sa01170		30	
sa01171		30	
sa01172		30	
sa01173		30	
sa01174		30	
sa01175		30	
sa01176		30	
sa01177		5	
sa01178		-	
sa01179		8	
sa01180		5	
sa01181		-	
sa01182		5	
sa01183		5	
sa01184		5	
sa01185		5	
sa01186		8	
sa01187		5	
sa01188		5	
sa01189		5	
sa01190		5	
sa01191		8	
sa01192		5	
sa01193		8	
sa01194		8	
sa01195		5	
sa01196		8	
sa01197		8	
sa01198		8	
sa01199		8	
sa01200		8	
sa01201		5	
sa01202		8	
sa01203		8	
sa01204		30	
sa01205		8	
sa01206		8	
sa01207		30	
sa01208		8	
sa01209		8	
sa01210		-	
sa01211		8	
sa01212		8	
sa01213		-	
sa01214		1	
sa01215		1	
sa01216		1	
sa01217		1	
sa01218		8	
sa01219		1	
sa01220		8	
sa01221		30	
sa01222		1	
sa01223		1	
sa01224		1	
sa01225		1	
sa01226		8	
sa01227		1	
sa01228		1	
sa01229		1	
sa01230		1	
sa01231		1	
sa01232		5	
sa01233		-	
sa01234		5	
sa01235		1	
sa01236		1	
sa01237		-	
sa01238		1	
sa01239		8	
sa01240		1	
sa01241		8	
sa01242		-	
sa01243		30	
sa01244		30	
sa01245		30	
sa01246		30	
sa01247		5	
sa01248		30	
sa01249		30	
sa01250		3341	
sa01251		30	
sa01252		8	
sa01253		8	
sa01254		8	
sa01255		8	
sa01256		5	
sa01257		8	
sa01258		8	
sa01259		8	
sa01260		8	
sa01261		8	
sa01262		8	
sa01263		8	
sa01264		8	
sa01265		8	
sa01266		8	
sa01267		5	
sa01268		5	
sa01269		5	
sa01270		5	
sa01271		5	
sa01272		5	
sa01273		5	
sa01274		508	
sa01275		5	
sa01276		8	
sa01277		8	
sa01278		5	
sa01279		5	
sa01280		5	
sa01281		5	
sa01282		5	
sa01283		5	
sa01284		5	
sa01285		-	
sa01286		5	
sa01287		5	
sa01288		5	
sa01289		5	
sa01290		5	
sa01291		5	
sa01292		5	
sa01293		5	
sa01294		5	
sa01295		5	
sa01296		-	
sa01297		-	
sa01298		5	
sa01299		5	
sa01300		5	
sa01301		5	
sa01302		5	
sa01303		5	
sa01304		8	
sa01305		8	
sa01306		8	
sa01307		8	
sa01308		8	
sa01309		5	
sa01310		5	
sa01311		8	
sa01312		5	ambiguous
sa01313		5	
sa01314		5	
sa01315		8	
sa01316		8	
sa01317		5	
sa01318		5	
sa01319		8	
sa01320		5	
sa01321		8	
sa01322		4542	
sa01323		-	
sa01324		5	
sa01325		5	
sa01326		5	
sa01327		5	
sa01328		-	
sa01329		5	
sa01330		5	
sa01331		5	
sa01332		5	
sa01333		5	
sa01334		-	
sa01335		5	
sa01336		1866	
sa01337		-	
sa01338		5	
sa01339		5	
sa01340		1866	
sa01341		5	
sa01342		5	
sa01343		5	
sa01344		5	
sa01345		5	
sa01346		5	
sa01347		5	
sa01348		5	
sa01349		5	
sa01350		5	
sa01351		5	
sa01352		5	
sa01353		5	
sa01354		5	
sa01355		5	
sa01356		5	
sa01357		5	
sa01358		5	
sa01359		5	
sa01360		5	
sa01361		5	
sa01362		5	
sa01363		5	
sa01364		97	
sa01365		105	
sa01366		5	
sa01367		45	
sa01368		87	
sa01369		45	
sa01370		45	
sa01371		105	
sa01372		45	
sa01373		45	
sa01374		5	
sa01375		5	
sa01376		105	
sa01377		5	
sa01378		5	
sa01379		5	
sa01380		5	
sa01381		5	
sa01382		5	
sa01383		5	
sa01384		5	
sa01385		5	
sa01386		5	
sa01387		5	
sa01388		5	
sa01389		5	
sa01390		5	
sa01391		5	
sa01392		8	
sa01393		5	
sa01394		5	
sa01395		5	
sa01396		5	
sa01397		5	
sa01398		8	
sa01399		5	
sa01400		8	
sa01401		5	
sa01402		5	
sa01403		-	
sa01404		5	
sa01405		5	
sa01406		5	
sa01407		5	
sa01408		5	
sa01409		5	
sa01410		5	
sa01411		5	
sa01412		8	
sa01413		5	
sa01414		5	
sa01415		5	
sa01416		-	
sa01417		5	
sa01418		5	
sa01419		5	
sa01420		5	
sa01421		5	
sa01422		5	
sa01423		231	
sa01424		5	
sa01425		5	
sa01426		-	
sa01427		231	
sa01428		5	
sa01429		5	
sa01430		5	
sa01431		5	
sa01432		109	
sa01433		5	
sa01434		5	
sa01435		105	
sa01436		105	
sa01437		5	
sa01438		8	
sa01439		5	
sa01440		5	
sa01441		5	
sa01442		5	
sa01443		5	
sa01444		8	
sa01445		-	
sa01446		8	
sa01447		5	
sa01448		231	
sa01449		5	
sa01450		5	
sa01451		8	
sa01452		8	
sa01453		5	
sa01454		-	
sa01455		5	
sa01456		5	
sa01457		5	
sa01458		5	
sa01459		15	
sa01460		5	
sa01461		231	
sa01462		8	
sa01463		-	
sa01464		8	
sa01465		8	
sa01466		8	
sa01467		5	
sa01468		8	
sa01469		8	
sa01470		8	
sa01471		15	
sa01472		8	
sa01473		8	
sa01474		8	
sa01475		8	
sa01476		5	
sa01477		-	
sa01478		5	
sa01479		8	
sa01480		8	
sa01481		8	
sa01482		8	
sa01483		231	
sa01484		8	
sa01485		5	
sa01486		5	
sa01487		5	
sa01488		45	
sa01489		8	
sa01490		5	
sa01491		5	
sa01492		5	
sa01493		5	
sa01494		231	
sa01495		5	
sa01496		5	
sa01497		5	
sa01498		5	
sa01499		5	
sa01500		5	
sa01501		5	
sa01502		5	
sa01503		5	
sa01504		231	
sa01505		5	
sa01506		8	
sa01507		5	
sa01508		5	
sa01509		8	
sa01510		5	
sa01511		5	
sa01512		5	
sa01513		5	
sa01514		5	
sa01515		5	
sa01516		-	
sa01517		5	
sa01518		-	
sa01519		5	
sa01520		-	
sa01521		-	
sa01522		5	
sa01523		-	
sa01524		5	
sa01525		-	
sa01526		-	
sa01527		5	
sa01528		5	
sa01529		-	
sa01530		5	
sa01531		5	
sa01532		5	
sa01533		8	
sa01534		5	
sa01535		8	
sa01536		8	
sa01537		8	
sa01538		8	
sa01539		-	
sa01540		8	
sa01541		8	
sa01542		5	
sa01543		5	
sa01544		8	
sa01545		8	
sa01546		1159	
sa01547		8	
sa01548		1159	
sa01549		47	
sa01550		5	
sa01551		45	
sa01552		121	
sa01553		-	
sa01554		45	
sa01555		45	
sa01556		-	
sa01557		5	
sa01558		25	
sa01559		-	
sa01560		5	
sa01561		-	
sa01562		-	
sa01563		5	
sa01564		182	
sa01565		59	
sa01566		15	
sa01567		8	
sa01568		544	
sa01569		45	
sa01570		30	
sa01571		45	
sa01572		30	
sa01573		2889	
sa01574		22	
sa01575		47	
sa01576		25	
sa01577		1	
sa01578		8	
sa01579		12	
sa01580		5	
sa01581		-	
sa01582		45	ambiguous
sa01583		30	
sa01584		30	
sa01585		5	
sa01586		30	
sa01587		3955	
sa01588		36	
sa01589		12	
sa01590		8	
sa01591		22	
sa01592		8	
sa01593		7	
sa01594		375	
sa01595		45	
sa01596		72	
sa01597		22	
sa01598		45	
sa01599		101	
sa01600		8	
sa01601		1	
sa01602		121	
sa01603		-	
sa01604		30	
sa01605		72	
sa01606		15	
sa01607		30	
sa01608		59	
sa01609		15	
sa01610		45	
sa01611		15	
sa01612		5	
sa01613		5	
sa01614	III-A	45	
sa01615		34	
sa01616		22	
sa01617		36	
sa01618		12	
sa01619		-	
sa01620		30	
sa01621		45	
sa01622		2994	
sa01623		5	
sa01624		291	
sa01625		8	
sa01626		8	
sa01627		5	
sa01628		59	
sa01629		8	
sa01630		-	
sa01631		22	
sa01632		5	
sa01633		1	
sa01634		45	
sa01635		2867	
sa01636		1	
sa01637		22	
sa01638		188	
sa01639		1530	
sa01640		22	
sa01641		188	
sa01642		-	
sa01643		30	
sa01644		8	
sa01645		15	
sa01646		-	
sa01647		5	
sa01648		25	
sa01649		-	
sa01650		45	
sa01651		-	
sa01652		22	
sa01653		630	
sa01654		8	
sa01655		8	
sa01656		39	
sa01657		-	
sa01658		133	
sa01659		737	
sa01660		398	
sa01661		375	
sa01662		20	
sa01663		-	
sa01664		8	
sa01665		8	
sa01666		59	
sa01667		45	
sa01668		88	
sa01669		-	
sa01670		-	
sa01671		582	
sa01672		5	
sa01673		582	
sa01674		15	
sa01675		1	
sa01676		-	
sa01677		5	
sa01678		-	
sa01679		97	
sa01680		188	
sa01681		30	
sa01682		-	
sa01683		22	
sa01684		8	
sa01685		7	
sa01686		121	
sa01687		8	
sa01688		582	
sa01689		7	
sa01690		7	
sa01691		45	
sa01692		30	
sa01693		1	
sa01694		34	
sa01695		30	
sa01696		59	
sa01697		22	
sa01698		-	
sa01699		-	
sa01700		924	
sa01701		1	
sa01702		5	
sa01703		-	
sa01704		-	
sa01705		30	
sa01706		8	
sa01707		1	
sa01708		1	
sa01709		59	
sa01710		5	
sa01711		-	
sa01712		15	
sa01713		398	
sa01714		-	
sa01715		-	
sa01716		39	
sa01717		398	
sa01718		1	
sa01719		582	
sa01720		45	
sa01721		1	
sa01722		22	
sa01723		45	
sa01724		8	
sa01725		15	
sa01726		45	
sa01727		39	
sa01728		123	
sa01729		22	
sa01730		789	
sa01731		1	
sa01732		34	
sa01733		45	
sa01734		15	
